breakeven_shortfall_bps,cohort,common_rows,control_seed,coverage,crossed_bps,entry_half_spread_bps,exit_half_spread_bps,gross_midpoint_bps,horizon,latency,max_identity_error_bps,model,period,prediction_rows,selected_rows,symbol,undefined_reason,unit
7.408002943466416,monthly,1014670,,0.017589955354942986,-7.408002943466416,3.904544624622722,4.064457412331769,0.5609990934880796,10,5,1.34736666268509e-12,xgboost,2017-06,1014775,17848,KGHM,,bp
,monthly,1014670,7.0,0.0,,,,,10,0,1.34736666268509e-12,xgboost,2017-06,1014775,0,KGHM,no_threshold_selected_rows,bp
,monthly,1014670,7.0,0.0,,,,,10,1,1.34736666268509e-12,xgboost,2017-06,1014775,0,KGHM,no_threshold_selected_rows,bp
,monthly,1014670,7.0,0.0,,,,,10,5,1.34736666268509e-12,xgboost,2017-06,1014775,0,KGHM,no_threshold_selected_rows,bp
5.015452307369142,monthly,1014460,,0.0050785639650651575,-5.015452307369142,2.610004686283176,3.8044174711840197,1.3989698500981298,20,0,1.34736666268509e-12,linear,2017-06,1014565,5152,KGHM,,bp
5.730449792775598,monthly,1014460,,0.0050785639650651575,-5.730449792775598,3.0357659870506364,3.844260710109614,1.1495769043847082,20,1,1.34736666268509e-12,linear,2017-06,1014565,5152,KGHM,,bp
6.485639819041381,monthly,1014460,,0.0050785639650651575,-6.485639819041381,3.3869874244496967,3.921110921992808,0.8224585274011396,20,5,1.3464784842653899e-12,linear,2017-06,1014565,5152,KGHM,,bp
5.687268584569698,monthly,1014460,,0.06868383179228357,-5.687268584569698,3.1809816135923756,4.044076722669327,1.5377897516920118,20,0,1.34736666268509e-12,xgboost,2017-06,1014565,69677,KGHM,,bp
6.241681087770861,monthly,1014460,,0.06868383179228357,-6.241681087770861,3.451520929046416,4.062306019369523,1.272145860645084,20,1,1.34736666268509e-12,xgboost,2017-06,1014565,69677,KGHM,,bp
6.989398410829525,monthly,1014460,,0.06868383179228357,-6.989398410829525,3.7111927505170406,4.139792122266505,0.8615864619540238,20,5,1.3464784842653899e-12,xgboost,2017-06,1014565,69677,KGHM,,bp
,monthly,1014460,7.0,0.0,,,,,20,0,1.34736666268509e-12,xgboost,2017-06,1014565,0,KGHM,no_threshold_selected_rows,bp
,monthly,1014460,7.0,0.0,,,,,20,1,1.34736666268509e-12,xgboost,2017-06,1014565,0,KGHM,no_threshold_selected_rows,bp
,monthly,1014460,7.0,0.0,,,,,20,5,1.34736666268509e-12,xgboost,2017-06,1014565,0,KGHM,no_threshold_selected_rows,bp
7.338449039325775,monthly,1013830,,0.20512216052000828,-7.338449039325775,4.150684838519284,4.839835426440159,1.6520712256336711,50,0,1.3464784842653899e-12,linear,2017-06,1013935,207959,KGHM,,bp
7.6290254611772355,monthly,1013830,,0.20512216052000828,-7.6290254611772355,4.287055989093264,4.843921691436467,1.5019522193524975,50,1,1.3464784842653899e-12,linear,2017-06,1013935,207959,KGHM,,bp
