task_id,symbol,period,model,feature_group,spread_bin,imbalance_bin,rows,ic,undefined_reason
7e14e5a78ed32eaccc97a9d4d6fad929fe98fc49a17b5c190c3ef53628932b00,KGHM,2017-06,xgboost,F5,2,1,104537,0.1308255086751854,
7e14e5a78ed32eaccc97a9d4d6fad929fe98fc49a17b5c190c3ef53628932b00,KGHM,2017-06,xgboost,F5,2,2,125588,0.0896424290401866,
7e14e5a78ed32eaccc97a9d4d6fad929fe98fc49a17b5c190c3ef53628932b00,KGHM,2017-06,xgboost,F5,2,3,115687,0.1271844747399864,
7e14e5a78ed32eaccc97a9d4d6fad929fe98fc49a17b5c190c3ef53628932b00,KGHM,2017-06,xgboost,F5,3,1,116230,0.1064849815616769,
7e14e5a78ed32eaccc97a9d4d6fad929fe98fc49a17b5c190c3ef53628932b00,KGHM,2017-06,xgboost,F5,3,2,140844,0.0744007149255905,
7e14e5a78ed32eaccc97a9d4d6fad929fe98fc49a17b5c190c3ef53628932b00,KGHM,2017-06,xgboost,F5,3,3,151044,0.0796485752147331,
1d2f5f4a1382a99e9d99108e452f569f5c1b6d1d95973e1cf25a7bd4fbbc4e65,KGHM,2017-09,linear,F1,1,1,101145,0.1500360548432296,
1d2f5f4a1382a99e9d99108e452f569f5c1b6d1d95973e1cf25a7bd4fbbc4e65,KGHM,2017-09,linear,F1,1,2,90279,0.108290308049538,
1d2f5f4a1382a99e9d99108e452f569f5c1b6d1d95973e1cf25a7bd4fbbc4e65,KGHM,2017-09,linear,F1,1,3,133497,0.1686890971396672,
1d2f5f4a1382a99e9d99108e452f569f5c1b6d1d95973e1cf25a7bd4fbbc4e65,KGHM,2017-09,linear,F1,2,1,96700,0.127588179551621,
1d2f5f4a1382a99e9d99108e452f569f5c1b6d1d95973e1cf25a7bd4fbbc4e65,KGHM,2017-09,linear,F1,2,2,112085,0.0640655033612633,
1d2f5f4a1382a99e9d99108e452f569f5c1b6d1d95973e1cf25a7bd4fbbc4e65,KGHM,2017-09,linear,F1,2,3,112579,0.0983051009289605,
1d2f5f4a1382a99e9d99108e452f569f5c1b6d1d95973e1cf25a7bd4fbbc4e65,KGHM,2017-09,linear,F1,3,1,77513,0.0867167228292211,
1d2f5f4a1382a99e9d99108e452f569f5c1b6d1d95973e1cf25a7bd4fbbc4e65,KGHM,2017-09,linear,F1,3,2,97775,0.0401664542514391,
1d2f5f4a1382a99e9d99108e452f569f5c1b6d1d95973e1cf25a7bd4fbbc4e65,KGHM,2017-09,linear,F1,3,3,94967,0.0648618614625772,
1a3da28b907d84fcce3cd1597b5cc2e119de04c014fc71cf6cf5b2a0060cbc20,KGHM,2017-09,linear,F2,1,1,101145,0.1490074460016324,
1a3da28b907d84fcce3cd1597b5cc2e119de04c014fc71cf6cf5b2a0060cbc20,KGHM,2017-09,linear,F2,1,2,90279,0.1083685990699509,
1a3da28b907d84fcce3cd1597b5cc2e119de04c014fc71cf6cf5b2a0060cbc20,KGHM,2017-09,linear,F2,1,3,133497,0.1683427938450449,
1a3da28b907d84fcce3cd1597b5cc2e119de04c014fc71cf6cf5b2a0060cbc20,KGHM,2017-09,linear,F2,2,1,96700,0.1262642924776182,
1a3da28b907d84fcce3cd1597b5cc2e119de04c014fc71cf6cf5b2a0060cbc20,KGHM,2017-09,linear,F2,2,2,112085,0.0641176440583659,
1a3da28b907d84fcce3cd1597b5cc2e119de04c014fc71cf6cf5b2a0060cbc20,KGHM,2017-09,linear,F2,2,3,112579,0.0981417445776257,
1a3da28b907d84fcce3cd1597b5cc2e119de04c014fc71cf6cf5b2a0060cbc20,KGHM,2017-09,linear,F2,3,1,77513,0.0866079960945481,
1a3da28b907d84fcce3cd1597b5cc2e119de04c014fc71cf6cf5b2a0060cbc20,KGHM,2017-09,linear,F2,3,2,97775,0.0393026071663562,
1a3da28b907d84fcce3cd1597b5cc2e119de04c014fc71cf6cf5b2a0060cbc20,KGHM,2017-09,linear,F2,3,3,94967,0.0639049039017602,
8f0ee1736cc903f5a75a47b19dc8b0c0d5b0c70eee98f51c92c7bae3cfbd2aa0,KGHM,2017-09,linear,F3,1,1,101145,0.1555673352642374,
8f0ee1736cc903f5a75a47b19dc8b0c0d5b0c70eee98f51c92c7bae3cfbd2aa0,KGHM,2017-09,linear,F3,1,2,90279,0.1163600087824375,
8f0ee1736cc903f5a75a47b19dc8b0c0d5b0c70eee98f51c92c7bae3cfbd2aa0,KGHM,2017-09,linear,F3,1,3,133497,0.1734056159088636,
8f0ee1736cc903f5a75a47b19dc8b0c0d5b0c70eee98f51c92c7bae3cfbd2aa0,KGHM,2017-09,linear,F3,2,1,96700,0.1323075367490644,
8f0ee1736cc903f5a75a47b19dc8b0c0d5b0c70eee98f51c92c7bae3cfbd2aa0,KGHM,2017-09,linear,F3,2,2,112085,0.069057647938589,
8f0ee1736cc903f5a75a47b19dc8b0c0d5b0c70eee98f51c92c7bae3cfbd2aa0,KGHM,2017-09,linear,F3,2,3,112579,0.1028849091552594,
8f0ee1736cc903f5a75a47b19dc8b0c0d5b0c70eee98f51c92c7bae3cfbd2aa0,KGHM,2017-09,linear,F3,3,1,77513,0.0910523570190164,
8f0ee1736cc903f5a75a47b19dc8b0c0d5b0c70eee98f51c92c7bae3cfbd2aa0,KGHM,2017-09,linear,F3,3,2,97775,0.0441714245148326,
8f0ee1736cc903f5a75a47b19dc8b0c0d5b0c70eee98f51c92c7bae3cfbd2aa0,KGHM,2017-09,linear,F3,3,3,94967,0.0680590038102498,
e5f1c31af4010d55332a33fa27448a4b2de0325862fdda246ae2ef0d47b2a1c3,KGHM,2017-09,linear,F4,1,1,101145,0.1474406263520437,
e5f1c31af4010d55332a33fa27448a4b2de0325862fdda246ae2ef0d47b2a1c3,KGHM,2017-09,linear,F4,1,2,90279,0.1118522278874816,
e5f1c31af4010d55332a33fa27448a4b2de0325862fdda246ae2ef0d47b2a1c3,KGHM,2017-09,linear,F4,1,3,133497,0.1826310863540041,
e5f1c31af4010d55332a33fa27448a4b2de0325862fdda246ae2ef0d47b2a1c3,KGHM,2017-09,linear,F4,2,1,96700,0.1479679740296973,
e5f1c31af4010d55332a33fa27448a4b2de0325862fdda246ae2ef0d47b2a1c3,KGHM,2017-09,linear,F4,2,2,112085,0.0754643153103323,
e5f1c31af4010d55332a33fa27448a4b2de0325862fdda246ae2ef0d47b2a1c3,KGHM,2017-09,linear,F4,2,3,112579,0.1112705956343906,
e5f1c31af4010d55332a33fa27448a4b2de0325862fdda246ae2ef0d47b2a1c3,KGHM,2017-09,linear,F4,3,1,77513,0.1111743310635182,
e5f1c31af4010d55332a33fa27448a4b2de0325862fdda246ae2ef0d47b2a1c3,KGHM,2017-09,linear,F4,3,2,97775,0.0593030685943153,
e5f1c31af4010d55332a33fa27448a4b2de0325862fdda246ae2ef0d47b2a1c3,KGHM,2017-09,linear,F4,3,3,94967,0.0742265594894516,
62a9a932ff1e1793f3e4ba8949b6827701d210a30a4f08e208a70986b1f5c1d6,KGHM,2017-09,linear,F5,1,1,101145,0.1535261264793674,
62a9a932ff1e1793f3e4ba8949b6827701d210a30a4f08e208a70986b1f5c1d6,KGHM,2017-09,linear,F5,1,2,90279,0.1188336012821635,
62a9a932ff1e1793f3e4ba8949b6827701d210a30a4f08e208a70986b1f5c1d6,KGHM,2017-09,linear,F5,1,3,133497,0.1868342813408535,
62a9a932ff1e1793f3e4ba8949b6827701d210a30a4f08e208a70986b1f5c1d6,KGHM,2017-09,linear,F5,2,1,96700,0.1528805217835439,
62a9a932ff1e1793f3e4ba8949b6827701d210a30a4f08e208a70986b1f5c1d6,KGHM,2017-09,linear,F5,2,2,112085,0.079549109270401,
62a9a932ff1e1793f3e4ba8949b6827701d210a30a4f08e208a70986b1f5c1d6,KGHM,2017-09,linear,F5,2,3,112579,0.1152381961842199,
62a9a932ff1e1793f3e4ba8949b6827701d210a30a4f08e208a70986b1f5c1d6,KGHM,2017-09,linear,F5,3,1,77513,0.1141930556696994,
62a9a932ff1e1793f3e4ba8949b6827701d210a30a4f08e208a70986b1f5c1d6,KGHM,2017-09,linear,F5,3,2,97775,0.0631095986771985,
62a9a932ff1e1793f3e4ba8949b6827701d210a30a4f08e208a70986b1f5c1d6,KGHM,2017-09,linear,F5,3,3,94967,0.0775154427603106,
851a4cc6637bc7513cef279c6ef0b4dcf9753cc0ce7c0ec0aa5ee36ac153d6e5,KGHM,2017-09,xgboost,F1,1,1,101145,0.1573545394589552,
851a4cc6637bc7513cef279c6ef0b4dcf9753cc0ce7c0ec0aa5ee36ac153d6e5,KGHM,2017-09,xgboost,F1,1,2,90279,0.1120445553014666,
851a4cc6637bc7513cef279c6ef0b4dcf9753cc0ce7c0ec0aa5ee36ac153d6e5,KGHM,2017-09,xgboost,F1,1,3,133497,0.1631167697709368,
851a4cc6637bc7513cef279c6ef0b4dcf9753cc0ce7c0ec0aa5ee36ac153d6e5,KGHM,2017-09,xgboost,F1,2,1,96700,0.1130428820572962,
851a4cc6637bc7513cef279c6ef0b4dcf9753cc0ce7c0ec0aa5ee36ac153d6e5,KGHM,2017-09,xgboost,F1,2,2,112085,0.0562786641059853,
851a4cc6637bc7513cef279c6ef0b4dcf9753cc0ce7c0ec0aa5ee36ac153d6e5,KGHM,2017-09,xgboost,F1,2,3,112579,0.0950827253833377,
851a4cc6637bc7513cef279c6ef0b4dcf9753cc0ce7c0ec0aa5ee36ac153d6e5,KGHM,2017-09,xgboost,F1,3,1,77513,0.0484038807444585,
851a4cc6637bc7513cef279c6ef0b4dcf9753cc0ce7c0ec0aa5ee36ac153d6e5,KGHM,2017-09,xgboost,F1,3,2,97775,0.0109998501443149,
851a4cc6637bc7513cef279c6ef0b4dcf9753cc0ce7c0ec0aa5ee36ac153d6e5,KGHM,2017-09,xgboost,F1,3,3,94967,0.0595608538327465,
070ce5cd8e22c881ba7bac163d7ecec161cbdbe5a2f1986628df4fba011f91fd,KGHM,2017-09,xgboost,F2,1,1,101145,0.1525673543582289,
070ce5cd8e22c881ba7bac163d7ecec161cbdbe5a2f1986628df4fba011f91fd,KGHM,2017-09,xgboost,F2,1,2,90279,0.101351948475624,
070ce5cd8e22c881ba7bac163d7ecec161cbdbe5a2f1986628df4fba011f91fd,KGHM,2017-09,xgboost,F2,1,3,133497,0.1627182724722724,
070ce5cd8e22c881ba7bac163d7ecec161cbdbe5a2f1986628df4fba011f91fd,KGHM,2017-09,xgboost,F2,2,1,96700,0.1208156893830219,
070ce5cd8e22c881ba7bac163d7ecec161cbdbe5a2f1986628df4fba011f91fd,KGHM,2017-09,xgboost,F2,2,2,112085,0.0593826233051792,
070ce5cd8e22c881ba7bac163d7ecec161cbdbe5a2f1986628df4fba011f91fd,KGHM,2017-09,xgboost,F2,2,3,112579,0.08584069432463,
070ce5cd8e22c881ba7bac163d7ecec161cbdbe5a2f1986628df4fba011f91fd,KGHM,2017-09,xgboost,F2,3,1,77513,0.0584076555067606,
070ce5cd8e22c881ba7bac163d7ecec161cbdbe5a2f1986628df4fba011f91fd,KGHM,2017-09,xgboost,F2,3,2,97775,0.0065408551051828,
070ce5cd8e22c881ba7bac163d7ecec161cbdbe5a2f1986628df4fba011f91fd,KGHM,2017-09,xgboost,F2,3,3,94967,0.0629375694281228,
a857e4f34a5724021157ab14c69effc741bf9a1e91944b79719450a6b8933c9e,KGHM,2017-09,xgboost,F3,1,1,101145,0.1928708079649981,
a857e4f34a5724021157ab14c69effc741bf9a1e91944b79719450a6b8933c9e,KGHM,2017-09,xgboost,F3,1,2,90279,0.153226387719096,
a857e4f34a5724021157ab14c69effc741bf9a1e91944b79719450a6b8933c9e,KGHM,2017-09,xgboost,F3,1,3,133497,0.1909747547247543,
a857e4f34a5724021157ab14c69effc741bf9a1e91944b79719450a6b8933c9e,KGHM,2017-09,xgboost,F3,2,1,96700,0.1430831981858187,
a857e4f34a5724021157ab14c69effc741bf9a1e91944b79719450a6b8933c9e,KGHM,2017-09,xgboost,F3,2,2,112085,0.0862454074440824,
a857e4f34a5724021157ab14c69effc741bf9a1e91944b79719450a6b8933c9e,KGHM,2017-09,xgboost,F3,2,3,112579,0.1134050702687665,
a857e4f34a5724021157ab14c69effc741bf9a1e91944b79719450a6b8933c9e,KGHM,2017-09,xgboost,F3,3,1,77513,0.0746105987394281,
a857e4f34a5724021157ab14c69effc741bf9a1e91944b79719450a6b8933c9e,KGHM,2017-09,xgboost,F3,3,2,97775,0.0309718364639461,
a857e4f34a5724021157ab14c69effc741bf9a1e91944b79719450a6b8933c9e,KGHM,2017-09,xgboost,F3,3,3,94967,0.0845020064648648,
7a7edea51cc47bf75e52cbc17f28c94ba70cdbcd9169a2f859b597640748bccf,KGHM,2017-09,xgboost,F4,1,1,101145,0.1521966522697373,
7a7edea51cc47bf75e52cbc17f28c94ba70cdbcd9169a2f859b597640748bccf,KGHM,2017-09,xgboost,F4,1,2,90279,0.1061494365147647,
7a7edea51cc47bf75e52cbc17f28c94ba70cdbcd9169a2f859b597640748bccf,KGHM,2017-09,xgboost,F4,1,3,133497,0.1732221565250984,
7a7edea51cc47bf75e52cbc17f28c94ba70cdbcd9169a2f859b597640748bccf,KGHM,2017-09,xgboost,F4,2,1,96700,0.1524392409915753,
7a7edea51cc47bf75e52cbc17f28c94ba70cdbcd9169a2f859b597640748bccf,KGHM,2017-09,xgboost,F4,2,2,112085,0.0740993686693328,
7a7edea51cc47bf75e52cbc17f28c94ba70cdbcd9169a2f859b597640748bccf,KGHM,2017-09,xgboost,F4,2,3,112579,0.1038970492817747,
7a7edea51cc47bf75e52cbc17f28c94ba70cdbcd9169a2f859b597640748bccf,KGHM,2017-09,xgboost,F4,3,1,77513,0.0815422738431315,
7a7edea51cc47bf75e52cbc17f28c94ba70cdbcd9169a2f859b597640748bccf,KGHM,2017-09,xgboost,F4,3,2,97775,0.0293417141414544,
7a7edea51cc47bf75e52cbc17f28c94ba70cdbcd9169a2f859b597640748bccf,KGHM,2017-09,xgboost,F4,3,3,94967,0.0770006036013264,
22b2bbdda6b045940970bbb0e63eafb6d1da7117f485c0f2497fec8c7a83bab3,KGHM,2017-09,xgboost,F5,1,1,101145,0.1931095333269138,
22b2bbdda6b045940970bbb0e63eafb6d1da7117f485c0f2497fec8c7a83bab3,KGHM,2017-09,xgboost,F5,1,2,90279,0.1577574183947188,
22b2bbdda6b045940970bbb0e63eafb6d1da7117f485c0f2497fec8c7a83bab3,KGHM,2017-09,xgboost,F5,1,3,133497,0.1991938803770233,
22b2bbdda6b045940970bbb0e63eafb6d1da7117f485c0f2497fec8c7a83bab3,KGHM,2017-09,xgboost,F5,2,1,96700,0.1673510415122912,
22b2bbdda6b045940970bbb0e63eafb6d1da7117f485c0f2497fec8c7a83bab3,KGHM,2017-09,xgboost,F5,2,2,112085,0.0949929017535019,
22b2bbdda6b045940970bbb0e63eafb6d1da7117f485c0f2497fec8c7a83bab3,KGHM,2017-09,xgboost,F5,2,3,112579,0.1243495285743019,
22b2bbdda6b045940970bbb0e63eafb6d1da7117f485c0f2497fec8c7a83bab3,KGHM,2017-09,xgboost,F5,3,1,77513,0.0934953551927126,
22b2bbdda6b045940970bbb0e63eafb6d1da7117f485c0f2497fec8c7a83bab3,KGHM,2017-09,xgboost,F5,3,2,97775,0.0494797730976991,
22b2bbdda6b045940970bbb0e63eafb6d1da7117f485c0f2497fec8c7a83bab3,KGHM,2017-09,xgboost,F5,3,3,94967,0.0937287526033345,
6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,KGHM,2017-11,linear,F1,1,1,95297,0.1684159774229928,
6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,KGHM,2017-11,linear,F1,1,2,79737,0.1063333411232811,
6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,KGHM,2017-11,linear,F1,1,3,100660,0.1534355247053975,
6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,KGHM,2017-11,linear,F1,2,1,98614,0.1184247358117922,
6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,KGHM,2017-11,linear,F1,2,2,94108,0.076459041182368,
6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,KGHM,2017-11,linear,F1,2,3,84861,0.1052025489719909,
6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,KGHM,2017-11,linear,F1,3,1,87281,0.0761099610905056,
6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,KGHM,2017-11,linear,F1,3,2,107605,0.0568842135490288,
6ace4e25b77e54dc216343a25f42b5253b235a884a53e63768cd9caa3ff6d2b5,KGHM,2017-11,linear,F1,3,3,84130,0.0788772721625856,
d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,KGHM,2017-11,linear,F2,1,1,95297,0.1675527589229307,
d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,KGHM,2017-11,linear,F2,1,2,79737,0.1062927290001328,
d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,KGHM,2017-11,linear,F2,1,3,100660,0.1531710397188518,
d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,KGHM,2017-11,linear,F2,2,1,98614,0.1172807941097824,
d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,KGHM,2017-11,linear,F2,2,2,94108,0.0763152983451555,
d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,KGHM,2017-11,linear,F2,2,3,84861,0.1025203814463298,
d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,KGHM,2017-11,linear,F2,3,1,87281,0.0778216011808729,
d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,KGHM,2017-11,linear,F2,3,2,107605,0.0554263336193776,
d0973be6509fc345f0208411ea187405a1aa1e9467c60741e4c371d16d2007db,KGHM,2017-11,linear,F2,3,3,84130,0.0759268028475991,
d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,KGHM,2017-11,linear,F3,1,1,95297,0.1710640772420388,
d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,KGHM,2017-11,linear,F3,1,2,79737,0.1133120850235231,
d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,KGHM,2017-11,linear,F3,1,3,100660,0.1589474402306721,
d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,KGHM,2017-11,linear,F3,2,1,98614,0.1225270514759038,
d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,KGHM,2017-11,linear,F3,2,2,94108,0.0819912511337152,
d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,KGHM,2017-11,linear,F3,2,3,84861,0.1073976130855225,
d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,KGHM,2017-11,linear,F3,3,1,87281,0.0817026165910142,
d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,KGHM,2017-11,linear,F3,3,2,107605,0.0588511588509561,
d0c98491760978a7449d771b44e1dd8f981e9542f1e5964615ce7e476f459251,KGHM,2017-11,linear,F3,3,3,84130,0.0796474300569033,
6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,KGHM,2017-11,linear,F4,1,1,95297,0.1628675014425405,
6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,KGHM,2017-11,linear,F4,1,2,79737,0.1062184471765636,
6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,KGHM,2017-11,linear,F4,1,3,100660,0.164375128840594,
6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,KGHM,2017-11,linear,F4,2,1,98614,0.1330949559319667,
6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,KGHM,2017-11,linear,F4,2,2,94108,0.0911437711522645,
6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,KGHM,2017-11,linear,F4,2,3,84861,0.1256786950643915,
6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,KGHM,2017-11,linear,F4,3,1,87281,0.0988644388857313,
6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,KGHM,2017-11,linear,F4,3,2,107605,0.0774040317583828,
6b43780a0824dbb303c799ac557ec039753762a3a34881775daf9308b2ad7da0,KGHM,2017-11,linear,F4,3,3,84130,0.1012292392716119,
7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,KGHM,2017-11,linear,F5,1,1,95297,0.1661688374208856,
7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,KGHM,2017-11,linear,F5,1,2,79737,0.1124663221973899,
7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,KGHM,2017-11,linear,F5,1,3,100660,0.1694864502694053,
7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,KGHM,2017-11,linear,F5,2,1,98614,0.1373577002352507,
7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,KGHM,2017-11,linear,F5,2,2,94108,0.0954880588784117,
7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,KGHM,2017-11,linear,F5,2,3,84861,0.1291912510785567,
7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,KGHM,2017-11,linear,F5,3,1,87281,0.101209189112889,
7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,KGHM,2017-11,linear,F5,3,2,107605,0.0795358993923839,
7e98f7c832621449ebb49e7e39d23d9fc984b8166e5b1629764ade4a34631656,KGHM,2017-11,linear,F5,3,3,84130,0.1036919831035936,
30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,KGHM,2017-11,xgboost,F1,1,1,95297,0.1614740427262086,
30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,KGHM,2017-11,xgboost,F1,1,2,79737,0.0993390832656585,
30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,KGHM,2017-11,xgboost,F1,1,3,100660,0.1517536691621492,
30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,KGHM,2017-11,xgboost,F1,2,1,98614,0.120256845139657,
30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,KGHM,2017-11,xgboost,F1,2,2,94108,0.076607999390682,
30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,KGHM,2017-11,xgboost,F1,2,3,84861,0.1061507373392584,
30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,KGHM,2017-11,xgboost,F1,3,1,87281,0.0751360745648016,
30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,KGHM,2017-11,xgboost,F1,3,2,107605,0.0531386263653431,
30112c94826ab8d6c254609bdada5cf38f5eb6e0a8974d0afd9541ab7589e667,KGHM,2017-11,xgboost,F1,3,3,84130,0.0777341964844612,
5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,KGHM,2017-11,xgboost,F2,1,1,95297,0.1678154730772874,
5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,KGHM,2017-11,xgboost,F2,1,2,79737,0.1045015598889144,
5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,KGHM,2017-11,xgboost,F2,1,3,100660,0.1495323952034864,
5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,KGHM,2017-11,xgboost,F2,2,1,98614,0.1181036341483022,
5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,KGHM,2017-11,xgboost,F2,2,2,94108,0.0764901300944023,
5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,KGHM,2017-11,xgboost,F2,2,3,84861,0.109821525613689,
5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,KGHM,2017-11,xgboost,F2,3,1,87281,0.0811502376387418,
5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,KGHM,2017-11,xgboost,F2,3,2,107605,0.0484027434709622,
5639be65c5af40dea9534d66c612bc3b40f472358c17f7508ac725998f49ee2b,KGHM,2017-11,xgboost,F2,3,3,84130,0.079206646540895,
0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,KGHM,2017-11,xgboost,F3,1,1,95297,0.2079288178773561,
0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,KGHM,2017-11,xgboost,F3,1,2,79737,0.148094350561093,
0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,KGHM,2017-11,xgboost,F3,1,3,100660,0.1793430111830291,
0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,KGHM,2017-11,xgboost,F3,2,1,98614,0.1410546196825305,
0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,KGHM,2017-11,xgboost,F3,2,2,94108,0.1001147478325719,
0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,KGHM,2017-11,xgboost,F3,2,3,84861,0.1297546157603263,
0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,KGHM,2017-11,xgboost,F3,3,1,87281,0.0940852608468841,
0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,KGHM,2017-11,xgboost,F3,3,2,107605,0.066228944192361,
0f019327963075adb64438942245dc02979f5400b54b1ab3b828b3ae9fe0efc6,KGHM,2017-11,xgboost,F3,3,3,84130,0.0972347383646645,
f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,KGHM,2017-11,xgboost,F4,1,1,95297,0.1672644731321967,
f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,KGHM,2017-11,xgboost,F4,1,2,79737,0.1045542187041833,
f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,KGHM,2017-11,xgboost,F4,1,3,100660,0.1637506302876251,
f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,KGHM,2017-11,xgboost,F4,2,1,98614,0.1311057432318003,
f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,KGHM,2017-11,xgboost,F4,2,2,94108,0.0951740006257402,
f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,KGHM,2017-11,xgboost,F4,2,3,84861,0.1454347039789769,
f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,KGHM,2017-11,xgboost,F4,3,1,87281,0.0966038140159442,
f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,KGHM,2017-11,xgboost,F4,3,2,107605,0.0728620201279703,
f82678b9935837b82d9b83fd1d9137eede9514d85a336202b1698343d9cd7e4d,KGHM,2017-11,xgboost,F4,3,3,84130,0.1178291799062979,
8c9a0e9efda5071462ac9a1a3a495d8afd032a8c671ed2ee68c005141efff4ec,KGHM,2017-11,xgboost,F5,1,1,95297,0.2075327965022922,
8c9a0e9efda5071462ac9a1a3a495d8afd032a8c671ed2ee68c005141efff4ec,KGHM,2017-11,xgboost,F5,1,2,79737,0.149110789313223,
