model,horizon,control_seed,latency,interpretation,decile,adverse_before_fill,eligible_decisions,fill_before_adverse,fill_probability,fills,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,unfilled_fraction,zero_signal_decisions,blocks,adverse_before_fill_defined_blocks,eligible_decisions_defined_blocks,fill_before_adverse_defined_blocks,fill_probability_defined_blocks,fills_defined_blocks,markout_1_defined_blocks,markout_10_defined_blocks,markout_10_observations_defined_blocks,markout_1_observations_defined_blocks,markout_5_defined_blocks,markout_5_observations_defined_blocks,markout_remaining_defined_blocks,markout_remaining_observations_defined_blocks,mean_fill_time_defined_blocks,mean_queue_ahead_defined_blocks,median_fill_time_defined_blocks,median_queue_ahead_defined_blocks,no_event_fraction_defined_blocks,placed_orders_defined_blocks,queue_ahead_p10_defined_blocks,queue_ahead_p90_defined_blocks,simultaneous_defined_blocks,spread_1_defined_blocks,spread_10_defined_blocks,spread_10_observations_defined_blocks,spread_1_observations_defined_blocks,spread_5_defined_blocks,spread_5_observations_defined_blocks,spread_remaining_defined_blocks,spread_remaining_observations_defined_blocks,unfilled_fraction_defined_blocks,zero_signal_decisions_defined_blocks
xgboost,20,17.0,5,reset,9,0.0669555961,65760.0,0.0313564477,0.0361618005,2378.0,-0.5513623744,-0.9166131985,2378.0,2378.0,-0.8178316419,2378.0,-0.5874297236,1252.0,14.6017661901,1182.1203315085,15.0,1160.0,0.8998783455,65760.0,1000.0,1401.0,0.0018096107,2.4393407597,1.7087779231,2378.0,2378.0,1.9064247771,2378.0,2.202747105,1252.0,0.9638381995,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,reset,10,0.0563795962,65733.0,0.0183165229,0.0221197876,1454.0,-0.5403522227,-1.1990646481,1454.0,1454.0,-0.9348348915,1454.0,-0.7085416632,710.0,15.0667125172,2836.1582158125,16.0,2176.0,0.92405641,65733.0,1571.0,5106.6,0.0012474708,2.4022411669,1.0846962116,1454.0,1454.0,1.6132059275,1454.0,1.9587754032,710.0,0.9778802124,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,retain,1,0.2193683699,65798.0,0.1255205325,0.1591385756,10471.0,-0.306721401,-0.3821052543,10471.0,10471.0,-0.3773793603,10471.0,-0.3386756171,7609.0,11.6935345239,36.7720143469,12.0,38.0,0.6481655977,65798.0,2.0,72.0,0.0069454999,3.4356084128,3.2848053401,10471.0,10471.0,3.2942737908,10471.0,3.0271095955,7609.0,0.8408614244,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,retain,2,0.1708510927,66397.0,0.095651912,0.1175203699,7803.0,-0.1572823533,-0.2546528559,7803.0,7803.0,-0.1661291855,7803.0,-0.173416192,5305.0,12.4568755607,104.4412849978,13.0,100.0,0.7275178095,66397.0,86.0,132.0,0.0059791858,5.5203140518,5.3256397773,7803.0,7803.0,5.5026384979,7803.0,5.0414079056,5305.0,0.8824796301,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,retain,3,0.1719627539,68195.0,0.092250165,0.116372168,7936.0,-0.2800034877,-0.4277837212,7936.0,7936.0,-0.413837743,7936.0,-0.2829951365,5458.0,12.4279233871,172.7789867292,13.0,174.0,0.7310653274,68195.0,149.0,200.0,0.0047217538,3.9178432729,3.6222871981,7936.0,7936.0,3.6502132634,7936.0,3.5154444865,5458.0,0.883627832,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,retain,4,0.1305646943,62919.0,0.0790699153,0.0971884486,6115.0,-0.3009229272,-0.5200624736,6115.0,6115.0,-0.4659993467,6115.0,-0.310750652,4057.0,12.9442354865,249.8028735358,13.0,250.0,0.7859629047,62919.0,211.0,286.0,0.0044024857,4.0111365514,3.5727918111,6115.0,6115.0,3.6809656432,6115.0,3.6694181824,4057.0,0.9028115514,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,retain,5,0.1086323957,65984.0,0.0627273278,0.0777461203,5130.0,-0.2546102917,-0.6888578764,5130.0,5130.0,-0.5048040568,5130.0,-0.3220721473,3280.0,13.2122807018,346.6779370757,14.0,345.0,0.8246696169,65984.0,304.0,390.0,0.0039706596,3.5836527812,2.7151851894,5130.0,5130.0,3.083261523,5130.0,3.0650273212,3280.0,0.9222538797,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,retain,6,0.1005994584,65726.0,0.057800566,0.0698810212,4593.0,-0.2387174859,-0.6645275681,4593.0,4593.0,-0.5058671208,4593.0,-0.369737808,2780.0,13.6542564772,466.6297964276,14.0,468.0,0.8383288196,65726.0,416.0,515.0,0.003271156,3.748820726,2.8972174539,4593.0,4593.0,3.2145181858,4593.0,3.2390151817,2780.0,0.9301189788,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,retain,7,0.0852707238,65251.0,0.047493525,0.0551255919,3597.0,-0.3911776342,-0.6986288167,3597.0,3597.0,-0.6297890988,3597.0,-0.4385753205,2045.0,14.1187100361,612.0342063723,15.0,610.0,0.864415871,65251.0,545.0,683.0,0.0028198802,3.2641392878,2.6492885338,3597.0,3597.0,2.786928553,3597.0,2.9822205158,2045.0,0.9448744081,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,retain,8,0.0746252758,65715.0,0.0401734764,0.0468081869,3076.0,-0.3704503062,-0.8583585692,3076.0,3076.0,-0.6100954147,3076.0,-0.4816420019,1766.0,14.1209362809,824.0813512897,15.0,817.0,0.8827360572,65715.0,722.0,936.0,0.0024651906,2.8597073185,1.8838732158,3076.0,3076.0,2.3803340743,3076.0,2.4858521443,1766.0,0.9531918131,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,retain,9,0.0669555961,65760.0,0.0313564477,0.0361618005,2378.0,-0.5513623744,-0.9166131985,2378.0,2378.0,-0.8178316419,2378.0,-0.5874297236,1252.0,14.6017661901,1182.1203315085,15.0,1160.0,0.8998783455,65760.0,1000.0,1401.0,0.0018096107,2.4393407597,1.7087779231,2378.0,2378.0,1.9064247771,2378.0,2.202747105,1252.0,0.9638381995,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,17.0,5,retain,10,0.0563795962,65733.0,0.0183165229,0.0221197876,1454.0,-0.5403522227,-1.1990646481,1454.0,1454.0,-0.9348348915,1454.0,-0.7085416632,710.0,15.0667125172,2836.1582158125,16.0,2176.0,0.92405641,65733.0,1571.0,5106.6,0.0012474708,2.4022411669,1.0846962116,1454.0,1454.0,1.6132059275,1454.0,1.9587754032,710.0,0.9778802124,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,reset,1,0.2066223456,77465.0,0.1137416898,0.1409410702,10918.0,-0.2560072901,-0.2868462086,10918.0,10918.0,-0.2790063765,10918.0,-0.2609845147,10918.0,11.905935153,48.8153617763,12.0,51.0,0.6741754341,77465.0,5.0,86.0,0.0054605306,4.1739712721,4.1122030409,10918.0,10918.0,4.1278901412,10918.0,4.1639237978,10918.0,0.8590589298,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,reset,2,0.1529310091,54384.0,0.0945130921,0.1170013239,6363.0,-0.1287255258,-0.2441818108,6363.0,6363.0,-0.1570734763,6363.0,-0.2183135458,6363.0,12.3550212164,119.261547514,13.0,120.0,0.7475176523,54384.0,96.0,149.0,0.0050382465,5.3354289247,5.1045806005,6363.0,6363.0,5.2787565372,6363.0,5.1562858698,6363.0,0.8829986761,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,reset,3,0.158174709,65984.0,0.0811408826,0.1009941804,6664.0,-0.2580798975,-0.3346281563,6664.0,6664.0,-0.320210152,6664.0,-0.3110936932,6664.0,12.6289015606,188.125803225,13.0,186.0,0.7560014549,65984.0,161.0,219.0,0.0046829534,4.2228764772,4.0696666885,6664.0,6664.0,4.0986157071,6664.0,4.116823347,6664.0,0.8990058196,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,reset,4,0.1190373938,65198.0,0.0646645603,0.0817049603,5327.0,-0.2241519578,-0.5474372337,5327.0,5327.0,-0.4564630412,5327.0,-0.4317715968,5327.0,13.047493899,281.5574250744,13.0,282.0,0.8120187736,65198.0,242.0,322.0,0.0042792724,3.9567958551,3.3101767222,5327.0,5327.0,3.4921415225,5327.0,3.5415330052,5327.0,0.9182950397,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,reset,5,0.1033290362,65935.0,0.0548873891,0.0663532267,4375.0,-0.2617690437,-0.623760094,4375.0,4375.0,-0.5391884446,4375.0,-0.4821615977,4375.0,13.5264,392.6615757943,14.0,391.0,0.8391294457,65935.0,345.0,444.0,0.0026541291,3.8502450585,3.1262093487,4375.0,4375.0,3.2953480233,4375.0,3.4094251992,4375.0,0.9336467733,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,reset,6,0.0870809609,65686.0,0.0479858722,0.0568614317,3735.0,-0.3263752467,-0.6820449279,3735.0,3735.0,-0.521936214,3735.0,-0.4850390306,3735.0,13.9236947791,523.2555491277,14.0,518.0,0.861614347,65686.0,471.0,582.0,0.0033188198,3.3952841998,2.6839192366,3735.0,3735.0,3.0041237914,3735.0,3.0779144601,3735.0,0.9431385683,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,reset,7,0.0757373062,65780.0,0.041638796,0.0481301307,3166.0,-0.3203304059,-0.7949536773,3166.0,3166.0,-0.5516278498,3166.0,-0.5210827436,3166.0,14.1595072647,689.0164031621,15.0,688.0,0.8800699301,65780.0,613.0,769.0,0.0025539678,3.1120901809,2.1629419492,3166.0,3166.0,2.6495160484,3166.0,2.7105950829,3166.0,0.9518698693,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,reset,8,0.0716593514,65616.0,0.0355705925,0.0403560107,2648.0,-0.4583397333,-1.0339697367,2648.0,2648.0,-0.7838152427,2648.0,-0.7306504576,2648.0,14.2662386707,923.8998262619,15.0,919.0,0.8905297488,65616.0,814.0,1042.0,0.0022403072,2.4878613541,1.3365155686,2648.0,2648.0,1.8368498652,2648.0,1.9431682034,2648.0,0.9596439893,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,reset,9,0.0614403555,65706.0,0.0224789213,0.0265424771,1744.0,-0.5254684586,-0.9203323166,1744.0,1744.0,-0.8407783476,1744.0,-0.7537673134,1744.0,15.001146789,1316.136319362,16.0,1294.0,0.9150914681,65706.0,1110.0,1563.0,0.0009892552,2.5561963031,1.766448946,1744.0,1744.0,1.9256011256,1744.0,2.0995973102,1744.0,0.9734575229,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,reset,10,0.0532529974,65724.0,0.017558274,0.0198861907,1307.0,-0.32332745,-1.1524670387,1307.0,1307.0,-0.7937104827,1307.0,-0.741385799,1307.0,15.2448355011,3112.718626377,16.0,2442.0,0.9282910352,65724.0,1755.0,5240.0,0.0008976934,2.9007448028,1.2422874507,1307.0,1307.0,1.959833868,1307.0,2.0645071189,1307.0,0.9801138093,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,retain,1,0.2066223456,77465.0,0.1137416898,0.1409410702,10918.0,-0.2560072901,-0.2868462086,10918.0,10918.0,-0.2790063765,10918.0,-0.2609845147,10918.0,11.905935153,48.8153617763,12.0,51.0,0.6741754341,77465.0,5.0,86.0,0.0054605306,4.1739712721,4.1122030409,10918.0,10918.0,4.1278901412,10918.0,4.1639237978,10918.0,0.8590589298,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,retain,2,0.1529310091,54384.0,0.0945130921,0.1170013239,6363.0,-0.1287255258,-0.2441818108,6363.0,6363.0,-0.1570734763,6363.0,-0.2183135458,6363.0,12.3550212164,119.261547514,13.0,120.0,0.7475176523,54384.0,96.0,149.0,0.0050382465,5.3354289247,5.1045806005,6363.0,6363.0,5.2787565372,6363.0,5.1562858698,6363.0,0.8829986761,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,retain,3,0.158174709,65984.0,0.0811408826,0.1009941804,6664.0,-0.2580798975,-0.3346281563,6664.0,6664.0,-0.320210152,6664.0,-0.3110936932,6664.0,12.6289015606,188.125803225,13.0,186.0,0.7560014549,65984.0,161.0,219.0,0.0046829534,4.2228764772,4.0696666885,6664.0,6664.0,4.0986157071,6664.0,4.116823347,6664.0,0.8990058196,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,retain,4,0.1190373938,65198.0,0.0646645603,0.0817049603,5327.0,-0.2241519578,-0.5474372337,5327.0,5327.0,-0.4564630412,5327.0,-0.4317715968,5327.0,13.047493899,281.5574250744,13.0,282.0,0.8120187736,65198.0,242.0,322.0,0.0042792724,3.9567958551,3.3101767222,5327.0,5327.0,3.4921415225,5327.0,3.5415330052,5327.0,0.9182950397,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,retain,5,0.1033290362,65935.0,0.0548873891,0.0663532267,4375.0,-0.2617690437,-0.623760094,4375.0,4375.0,-0.5391884446,4375.0,-0.4821615977,4375.0,13.5264,392.6615757943,14.0,391.0,0.8391294457,65935.0,345.0,444.0,0.0026541291,3.8502450585,3.1262093487,4375.0,4375.0,3.2953480233,4375.0,3.4094251992,4375.0,0.9336467733,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,retain,6,0.0870809609,65686.0,0.0479858722,0.0568614317,3735.0,-0.3263752467,-0.6820449279,3735.0,3735.0,-0.521936214,3735.0,-0.4850390306,3735.0,13.9236947791,523.2555491277,14.0,518.0,0.861614347,65686.0,471.0,582.0,0.0033188198,3.3952841998,2.6839192366,3735.0,3735.0,3.0041237914,3735.0,3.0779144601,3735.0,0.9431385683,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,retain,7,0.0757373062,65780.0,0.041638796,0.0481301307,3166.0,-0.3203304059,-0.7949536773,3166.0,3166.0,-0.5516278498,3166.0,-0.5210827436,3166.0,14.1595072647,689.0164031621,15.0,688.0,0.8800699301,65780.0,613.0,769.0,0.0025539678,3.1120901809,2.1629419492,3166.0,3166.0,2.6495160484,3166.0,2.7105950829,3166.0,0.9518698693,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,retain,8,0.0716593514,65616.0,0.0355705925,0.0403560107,2648.0,-0.4583397333,-1.0339697367,2648.0,2648.0,-0.7838152427,2648.0,-0.7306504576,2648.0,14.2662386707,923.8998262619,15.0,919.0,0.8905297488,65616.0,814.0,1042.0,0.0022403072,2.4878613541,1.3365155686,2648.0,2648.0,1.8368498652,2648.0,1.9431682034,2648.0,0.9596439893,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,retain,9,0.0614403555,65706.0,0.0224789213,0.0265424771,1744.0,-0.5254684586,-0.9203323166,1744.0,1744.0,-0.8407783476,1744.0,-0.7537673134,1744.0,15.001146789,1316.136319362,16.0,1294.0,0.9150914681,65706.0,1110.0,1563.0,0.0009892552,2.5561963031,1.766448946,1744.0,1744.0,1.9256011256,1744.0,2.0995973102,1744.0,0.9734575229,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,0,retain,10,0.0532529974,65724.0,0.017558274,0.0198861907,1307.0,-0.32332745,-1.1524670387,1307.0,1307.0,-0.7937104827,1307.0,-0.741385799,1307.0,15.2448355011,3112.718626377,16.0,2442.0,0.9282910352,65724.0,1755.0,5240.0,0.0008976934,2.9007448028,1.2422874507,1307.0,1307.0,1.959833868,1307.0,2.0645071189,1307.0,0.9801138093,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,reset,1,0.2083450479,78250.0,0.113086262,0.1410479233,11037.0,-0.2647837048,-0.2851165889,11037.0,11037.0,-0.2825229848,11037.0,-0.2704046794,10478.0,11.840355169,48.8136357827,12.0,51.0,0.6729840256,78250.0,5.0,86.0,0.0055846645,4.1741426088,4.1333892408,11037.0,11037.0,4.1385888229,11037.0,4.0861048383,10478.0,0.8589520767,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,reset,2,0.1559936147,53874.0,0.0941270372,0.1171437057,6311.0,-0.1145538894,-0.2312324877,6311.0,6311.0,-0.1424973916,6311.0,-0.1816204723,5919.0,12.338456663,119.1409028474,13.0,120.0,0.744997587,53874.0,96.0,148.0,0.0048817611,5.4063129748,5.1730208718,6311.0,6311.0,5.3504504833,6311.0,5.1800461204,5919.0,0.8828562943,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,reset,3,0.1595482578,65347.0,0.0818247203,0.1015042772,6633.0,-0.2669518518,-0.3441245205,6633.0,6633.0,-0.3530896874,6633.0,-0.3126166332,6196.0,12.6054575607,186.6604128728,13.0,185.0,0.7538984192,65347.0,160.0,216.0,0.0047286027,4.2156771539,4.0612210358,6633.0,6633.0,4.0434015622,6633.0,4.0777781624,6196.0,0.8984957228,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,reset,4,0.1189421969,65948.0,0.0643234063,0.0806999454,5322.0,-0.2370602134,-0.5214526712,5322.0,5322.0,-0.4232735129,5322.0,-0.385521259,4951.0,13.1042841037,279.0884939649,13.0,280.0,0.8127767332,65948.0,239.0,320.0,0.0039576636,4.0426058744,3.4737740417,5322.0,5322.0,3.6701456889,5322.0,3.654759272,4951.0,0.9193000546,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,reset,5,0.1049009353,65967.0,0.0559673776,0.0679582215,4483.0,-0.2113369391,-0.6174634291,4483.0,4483.0,-0.5246527505,4483.0,-0.4385608921,4143.0,13.4512603168,390.6807797838,14.0,389.0,0.8361756636,65967.0,343.0,441.0,0.0029560235,3.8825126527,3.070217567,4483.0,4483.0,3.255824398,4483.0,3.3695023574,4143.0,0.9320417785,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,reset,6,0.0887910672,65198.0,0.048667137,0.0578085217,3769.0,-0.3428803076,-0.7071923124,3769.0,3769.0,-0.551575031,3769.0,-0.5047587486,3430.0,13.9509153622,520.4379275438,14.0,516.0,0.859336176,65198.0,468.0,578.0,0.0032056198,3.384620937,2.6559711298,3769.0,3769.0,2.9671994444,3769.0,3.0115250801,3430.0,0.9421914783,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,reset,7,0.0771379132,65882.0,0.0423180838,0.0489815124,3227.0,-0.3254330539,-0.7838112127,3227.0,3227.0,-0.5592336846,3227.0,-0.5074070123,2932.0,14.1568019833,685.0040678789,15.0,683.0,0.8779332746,65882.0,610.0,764.0,0.0026107283,3.1347900779,2.2181092598,3227.0,3227.0,2.6672114884,3227.0,2.6899280537,2932.0,0.9510184876,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,reset,8,0.0713415377,65656.0,0.035503229,0.0403161935,2647.0,-0.4803959048,-1.0586521421,2647.0,2647.0,-0.8065642223,2647.0,-0.7162975896,2400.0,14.305629014,920.2005148044,15.0,916.0,0.8909619837,65656.0,811.0,1038.0,0.0021932497,2.479441599,1.3228601271,2647.0,2647.0,1.8270418869,2647.0,1.9625737476,2400.0,0.9596838065,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,reset,9,0.0614764692,65765.0,0.0225803999,0.0267619554,1760.0,-0.518832834,-0.9417122041,1760.0,1760.0,-0.8524186523,1760.0,-0.743131637,1573.0,15.0210227273,1312.6084239337,16.0,1290.0,0.9148483236,65765.0,1107.0,1559.0,0.0010948073,2.5869594209,1.7411812371,1760.0,1760.0,1.9198134812,1760.0,2.1360600634,1573.0,0.9732380446,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,reset,10,0.0529493376,65591.0,0.0176243692,0.0200332363,1314.0,-0.3095906826,-1.1175728142,1314.0,1314.0,-0.7824437197,1314.0,-0.6761850205,1153.0,15.2754946728,3108.4707048223,16.0,2439.0,0.9284657956,65591.0,1752.0,5240.0,0.0009604976,2.9110181605,1.2948792431,1314.0,1314.0,1.9651614589,1314.0,2.1653743554,1153.0,0.9799667637,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,retain,1,0.2083450479,78250.0,0.113086262,0.1410479233,11037.0,-0.2647837048,-0.2851165889,11037.0,11037.0,-0.2825229848,11037.0,-0.2704046794,10478.0,11.840355169,48.8136357827,12.0,51.0,0.6729840256,78250.0,5.0,86.0,0.0055846645,4.1741426088,4.1333892408,11037.0,11037.0,4.1385888229,11037.0,4.0861048383,10478.0,0.8589520767,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,retain,2,0.1559936147,53874.0,0.0941270372,0.1171437057,6311.0,-0.1145538894,-0.2312324877,6311.0,6311.0,-0.1424973916,6311.0,-0.1816204723,5919.0,12.338456663,119.1409028474,13.0,120.0,0.744997587,53874.0,96.0,148.0,0.0048817611,5.4063129748,5.1730208718,6311.0,6311.0,5.3504504833,6311.0,5.1800461204,5919.0,0.8828562943,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,retain,3,0.1595482578,65347.0,0.0818247203,0.1015042772,6633.0,-0.2669518518,-0.3441245205,6633.0,6633.0,-0.3530896874,6633.0,-0.3126166332,6196.0,12.6054575607,186.6604128728,13.0,185.0,0.7538984192,65347.0,160.0,216.0,0.0047286027,4.2156771539,4.0612210358,6633.0,6633.0,4.0434015622,6633.0,4.0777781624,6196.0,0.8984957228,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,retain,4,0.1189421969,65948.0,0.0643234063,0.0806999454,5322.0,-0.2370602134,-0.5214526712,5322.0,5322.0,-0.4232735129,5322.0,-0.385521259,4951.0,13.1042841037,279.0884939649,13.0,280.0,0.8127767332,65948.0,239.0,320.0,0.0039576636,4.0426058744,3.4737740417,5322.0,5322.0,3.6701456889,5322.0,3.654759272,4951.0,0.9193000546,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,retain,5,0.1049009353,65967.0,0.0559673776,0.0679582215,4483.0,-0.2113369391,-0.6174634291,4483.0,4483.0,-0.5246527505,4483.0,-0.4385608921,4143.0,13.4512603168,390.6807797838,14.0,389.0,0.8361756636,65967.0,343.0,441.0,0.0029560235,3.8825126527,3.070217567,4483.0,4483.0,3.255824398,4483.0,3.3695023574,4143.0,0.9320417785,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xgboost,20,29.0,1,retain,6,0.0887910672,65198.0,0.048667137,0.0578085217,3769.0,-0.3428803076,-0.7071923124,3769.0,3769.0,-0.551575031,3769.0,-0.5047587486,3430.0,13.9509153622,520.4379275438,14.0,516.0,0.859336176,65198.0,468.0,578.0,0.0032056198,3.384620937,2.6559711298,3769.0,3769.0,2.9671994444,3769.0,3.0115250801,3430.0,0.9421914783,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
